timestamp,temperature,humidity,air_quality,noise_level
2025-05-08 09:00:07.296000+00:00,28.801494681835177,80.23552786707877,373.94050762057304,205.43933361768723
2025-05-08 09:10:07.296000+00:00,28.797844940423968,80.17809578180312,374.3518893122673,204.460608959198
2025-05-08 09:20:07.296000+00:00,28.79226466417313,80.2431432545185,369.2361648976803,209.04213041067123
2025-05-08 09:30:07.296000+00:00,28.794886761903765,80.38911138176918,373.734680891037,203.7827342748642
2025-05-08 09:40:07.296000+00:00,28.79235791563988,80.30620921850205,371.0229365825653,206.27323240041733
2025-05-08 09:50:07.296000+00:00,28.796011203527453,80.27269397377968,372.8309555351734,206.51842653751373
2025-05-08 10:00:07.296000+00:00,28.786149287223818,80.33404986858368,368.3760705590248,206.63187056779861
2025-05-08 10:10:07.296000+00:00,28.778703355789187,80.36740375757218,366.259966224432,203.54314595460892
2025-05-08 10:20:07.296000+00:00,28.77974372506142,80.43028423786163,358.96496391296387,205.42671382427216
2025-05-08 10:30:07.296000+00:00,28.78119986653328,80.42700283527374,371.5785279273987,206.37166947126389
2025-05-08 10:40:07.296000+00:00,28.774236673116686,80.46241061687469,371.85281533002853,205.35953789949417
2025-05-08 10:50:07.296000+00:00,28.767058187723162,80.54997249245643,370.11913710832596,203.9734125137329
2025-05-08 11:00:07.296000+00:00,28.76204889416695,80.55559581518173,364.04298678040504,201.1345624923706
2025-05-08 11:10:07.296000+00:00,28.758907759189608,80.60480328202247,365.7648801803589,198.50678890943527
2025-05-08 11:20:07.296000+00:00,28.75206097364426,80.63601581454277,370.6284291744232,200.3247633576393
2025-05-08 11:30:07.296000+00:00,28.746924215555193,80.73369182944298,366.7770901322365,198.39164167642593
2025-05-08 11:40:07.296000+00:00,28.74042811393738,80.83604716062545,367.5769262313843,200.22275894880295
2025-05-08 11:50:07.296000+00:00,28.738450223207476,80.75454592704773,367.0060170888901,200.85023492574692
2025-05-08 12:00:07.296000+00:00,28.743004524707796,80.8172047317028,363.0715666413307,198.55494797229767
2025-05-08 12:10:07.296000+00:00,28.735358530282976,80.78579917550087,363.7771982848644,202.60437279939651
2025-05-08 12:20:07.296000+00:00,28.73469492197037,80.86395567059516,363.4844554066658,202.38022059202194
2025-05-08 12:30:07.296000+00:00,28.73129155635834,80.89165004491805,365.5887749195099,202.49874740839005
2025-05-08 12:40:07.296000+00:00,28.733915531635287,80.88241205215454,362.02125984430313,201.5463352203369
2025-05-08 12:50:07.296000+00:00,28.7370278775692,81.01788150072097,365.6517014205456,203.02985161542892
2025-05-08 13:00:07.296000+00:00,28.730399721860888,80.94018946886062,359.318137973547,201.763553917408
2025-05-08 13:10:07.296000+00:00,28.721683734655382,81.00555663704871,363.8256469964981,201.13762021064758
2025-05-08 13:20:07.296000+00:00,28.707955950498583,81.06040250658988,363.38402500748634,197.73871153593063
2025-05-08 13:30:07.296000+00:00,28.702041679620745,81.1087473988533,358.9861370623112,199.6912658214569
2025-05-08 13:40:07.296000+00:00,28.6991738319397,81.17984948158264,363.72887310385704,202.30691581964493
2025-05-08 13:50:07.296000+00:00,28.704077148437502,81.20197632908821,363.1284648478031,198.32862317562103
2025-05-08 14:00:07.296000+00:00,28.70529734492302,81.22056692242622,360.6510087251663,194.7448432445526
2025-05-08 14:10:07.296000+00:00,28.69708579182625,81.28598234653472,362.57445469498634,200.87633281946182
2025-05-08 14:20:07.296000+00:00,28.689765238761904,81.29594568610192,361.6098040342331,201.38489305973053
2025-05-08 14:30:07.296000+00:00,28.684223556518557,81.31775585412979,364.80581310391426,201.42294019460678
2025-05-08 14:40:07.296000+00:00,28.681463563442232,81.39011560678482,364.2635383605957,201.85748487710953
2025-05-08 14:50:07.296000+00:00,28.678619289398195,81.39935209155082,365.7766650021076,199.54635947942734
2025-05-08 15:00:07.296000+00:00,28.677626484632494,81.42598785161972,366.8754699230194,199.36883747577667
2025-05-08 15:10:07.296000+00:00,28.663588905334475,81.48615695238114,357.45882910490036,200.92262774705887
2025-05-08 15:20:07.296000+00:00,28.67335673570633,81.50065333247184,363.40831112861633,200.18683075904846
2025-05-08 15:30:07.296000+00:00,28.673317098617556,81.5194022655487,362.38920816779137,202.75847911834717
2025-05-08 15:40:07.296000+00:00,28.669691556692126,81.55144118070602,359.74224331974983,197.8861391544342
2025-05-08 15:50:07.296000+00:00,28.667190873622896,81.54936316013335,364.12879115343094,198.28755855560303
2025-05-08 16:00:07.296000+00:00,28.667085731029513,81.54996937513351,362.6238422393799,195.92201113700867
2025-05-08 16:10:07.296000+00:00,28.667373621463778,81.59640212655067,366.8036245107651,199.34884160757065
2025-05-08 16:20:07.296000+00:00,28.66782861351967,81.59399385452271,359.8594491779804,199.32661950588226
2025-05-08 16:30:07.296000+00:00,28.663921648263933,81.59634783864021,360.194760710001,199.69472587108612
2025-05-08 16:40:07.296000+00:00,28.653681093454363,81.66237400174141,363.25276136398315,201.74267292022705
2025-05-08 16:50:07.296000+00:00,28.65826355814934,81.69515937566757,364.4308976531029,199.13288354873657
2025-05-08 17:00:07.296000+00:00,28.658896082639696,81.69947375655174,361.8387804031372,197.15596139431
